run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2,metrics_path,predictions_path,runtime_s,best_epoch,trainable_params,total_params
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,train_used,pred_composition_only_linear,baseline_only,297,351.5246887476168,499.85804584146223,257.08375017656016,797.5697276377687,1022.6778950681754,1748.6987327203344,3.289549702593056e-13,0.7698360201993936,,,,,,
composition_only_linear_frac010_seed20260529,composition_only_linear,Composition-only linear baseline,0.01,20260529,val,pred_composition_only_linear,baseline_only,3712,467.6699857292952,633.1789159658221,354.21365306027974,1002.3820963001848,1279.091205833111,1981.757376920428,-22.007780001807163,0.5897799680729856,,,,,,
composition_only_linear_frac010_seed20260530,composition_only_linear,Composition-only linear baseline,0.01,20260530,test,pred_composition_only_linear,baseline_only,3711,461.25090540003055,670.1237319388297,323.86412678543496,1008.41650806674,1282.1287652687138,2332.615593046972,-11.345419554562188,0.5545376785777345,,,,,,
composition_only_linear_frac010_seed20260530,composition_only_linear,Composition-only linear baseline,0.01,20260530,train,pred_composition_only_linear,baseline_only,29692,454.3295525069458,658.4318751522526,319.0293561251262,1013.4296056441656,1279.6810129646422,2155.818179509789,-5.15932817955594,0.5591770108336024,,,,,,
composition_only_linear_frac010_seed20260530,composition_only_linear,Composition-only linear baseline,0.01,20260530,train_full,pred_composition_only_linear,baseline_only,29692,454.3295525069458,658.4318751522526,319.0293561251262,1013.4296056441656,1279.6810129646422,2155.818179509789,-5.15932817955594,0.5591770108336024,,,,,,
composition_only_linear_frac010_seed20260530,composition_only_linear,Composition-only linear baseline,0.01,20260530,train_used,pred_composition_only_linear,baseline_only,297,296.6199370561917,444.6887883617061,185.7492056355403,648.9298841623827,948.0248573411028,1533.986551329872,5.3828995133340926e-14,0.7875904904748655,,,,,,
composition_only_linear_frac010_seed20260530,composition_only_linear,Composition-only linear baseline,0.01,20260530,val,pred_composition_only_linear,baseline_only,3712,441.92727745409246,614.4370149964938,325.7358104125784,979.1314692558736,1236.0766903078363,1831.565583190744,-3.5734284753275456,0.6137053304594696,,,,,,
element_reference_frac010_seed20260528,element_reference,Element-reference calibration,0.01,20260528,test,pred_element_reference,baseline_only,3711,151.5712524965674,306.90565061230313,91.00328896329437,290.56694521494865,465.0752573753253,1184.039926620579,-38.38234777070773,0.906564750808447,,,,,,
element_reference_frac010_seed20260528,element_reference,Element-reference calibration,0.01,20260528,train,pred_element_reference,baseline_only,29692,161.1092360514356,357.3126595085827,91.18611019465772,316.246143117807,514.8086579561034,1345.6168171361685,-36.75281817927289,0.8701806747319162,,,,,,
element_reference_frac010_seed20260528,element_reference,Element-reference calibration,0.01,20260528,train_full,pred_element_reference,baseline_only,29692,161.1092360514356,357.3126595085827,91.18611019465772,316.246143117807,514.8086579561034,1345.6168171361685,-36.75281817927289,0.8701806747319162,,,,,,
element_reference_frac010_seed20260528,element_reference,Element-reference calibration,0.01,20260528,train_used,pred_element_reference,baseline_only,297,96.19989007516364,150.69469264704802,63.08239454951226,204.24150927548808,324.8928426776285,629.4545639747881,-1.984196570609539e-12,0.9783671780611172,,,,,,
element_reference_frac010_seed20260528,element_reference,Element-reference calibration,0.01,20260528,val,pred_element_reference,baseline_only,3712,155.9358255745265,331.0010242103075,89.13297011751708,302.10316337513206,511.9996484253727,1338.7323709401812,-29.958991635442946,0.8878956023981377,,,,,,
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,test,pred_element_reference,baseline_only,3711,152.48239762281378,255.16477205648007,97.00193808586376,341.4849158819724,473.3542644539085,927.200996941964,-7.483381014973632,0.9354134018373408,,,,,,
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,train,pred_element_reference,baseline_only,29692,155.6571485923393,287.7568685139926,94.07806929143406,341.5874476984714,499.2580655882831,945.4500266107564,-5.525110659848849,0.9158035194765088,,,,,,
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,train_full,pred_element_reference,baseline_only,29692,155.6571485923393,287.7568685139926,94.07806929143406,341.5874476984714,499.2580655882831,945.4500266107564,-5.525110659848849,0.9158035194765088,,,,,,
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,train_used,pred_element_reference,baseline_only,297,105.8456596234552,164.10706821764833,63.69712419849723,244.206061986594,385.23300261155936,555.9382153501782,-2.8185459951763238e-12,0.9751916112867988,,,,,,
element_reference_frac010_seed20260529,element_reference,Element-reference calibration,0.01,20260529,val,pred_element_reference,baseline_only,3712,150.28566227942795,270.46013980689133,93.66775016934858,333.4154958479071,456.5203915731769,862.8672385066444,-0.7223590896868342,0.9251536699306652,,,,,,
element_reference_frac010_seed20260530,element_reference,Element-reference calibration,0.01,20260530,test,pred_element_reference,baseline_only,3711,145.72470483760765,278.8285056057996,86.53517420410716,309.1064662850429,437.6038921102201,955.8316154735558,-5.3886794223323085,0.9228785260279704,,,,,,
element_reference_frac010_seed20260530,element_reference,Element-reference calibration,0.01,20260530,train,pred_element_reference,baseline_only,29692,155.86632349685564,340.3165195266839,86.32180128793931,322.27256078161133,472.7853292066933,1181.9442913243972,-5.707505213383277,0.8822370699799473,,,,,,
element_reference_frac010_seed20260530,element_reference,Element-reference calibration,0.01,20260530,train_full,pred_element_reference,baseline_only,29692,155.86632349685564,340.3165195266839,86.32180128793931,322.27256078161133,472.7853292066933,1181.9442913243972,-5.707505213383277,0.8822370699799473,,,,,,
element_reference_frac010_seed20260530,element_reference,Element-reference calibration,0.01,20260530,train_used,pred_element_reference,baseline_only,297,98.37296472315246,150.2162937504173,60.89422045474088,220.4562261158068,329.05703625157616,590.793817609635,2.2922180427614343e-12,0.975762061390084,,,,,,
element_reference_frac010_seed20260530,element_reference,Element-reference calibration,0.01,20260530,val,pred_element_reference,baseline_only,3712,146.93842865207074,302.40271203907673,84.73035196277873,300.61775547025303,430.3600547839296,949.0471839882516,3.576150942613737,0.9064302783453264,,,,,,
internal_element_reference_for_formdelta_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,test,pred_element_reference_internal,internal_baseline,3711,151.57125987396327,306.90567929784015,91.00344318115239,290.56704013793853,465.075424553517,1184.0397939792153,-38.382574976124744,0.9065647333422294,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260528/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260528,element_reference_internal,Internal element-reference anchor,0.01,20260528,test,pred_element_reference_internal,internal_baseline,3711,151.57125987396327,306.90567929784015,91.00344318115239,290.56704013793853,465.075424553517,1184.0397939792153,-38.382574976124744,0.9065647333422294,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260528/metrics.json,,,,,
