method,method_label,fraction,split,n_runs,n_mean,n_std,n_sem,n_min,n_max,mae_mev_atom_mean,mae_mev_atom_std,mae_mev_atom_sem,mae_mev_atom_min,mae_mev_atom_max,rmse_mev_atom_mean,rmse_mev_atom_std,rmse_mev_atom_sem,rmse_mev_atom_min,rmse_mev_atom_max,median_abs_mev_atom_mean,median_abs_mev_atom_std,median_abs_mev_atom_sem,median_abs_mev_atom_min,median_abs_mev_atom_max,p90_abs_mev_atom_mean,p90_abs_mev_atom_std,p90_abs_mev_atom_sem,p90_abs_mev_atom_min,p90_abs_mev_atom_max,p95_abs_mev_atom_mean,p95_abs_mev_atom_std,p95_abs_mev_atom_sem,p95_abs_mev_atom_min,p95_abs_mev_atom_max,p99_abs_mev_atom_mean,p99_abs_mev_atom_std,p99_abs_mev_atom_sem,p99_abs_mev_atom_min,p99_abs_mev_atom_max,bias_mev_atom_mean,bias_mev_atom_std,bias_mev_atom_sem,bias_mev_atom_min,bias_mev_atom_max,r2_mean,r2_std,r2_sem,r2_min,r2_max,runtime_s_mean,runtime_s_std,runtime_s_sem,runtime_s_min,runtime_s_max,best_epoch_mean,best_epoch_std,best_epoch_sem,best_epoch_min,best_epoch_max,trainable_params_mean,trainable_params_std,trainable_params_sem,trainable_params_min,trainable_params_max,total_params_mean,total_params_std,total_params_sem,total_params_min,total_params_max
composition_only_linear,Composition-only linear baseline,0.1,train,3,29692.0,0.0,0.0,29692.0,29692.0,382.6979544738038,2.354063766253871,1.3591193491362168,380.4164590659072,385.1184288061378,563.0619827134364,15.52028892678331,8.960642989779112,548.1223659586573,579.104145305747,254.8574658444924,5.667089450418411,3.271895619720758,249.89647146735967,261.033542004152,882.9384223350877,7.638742411571071,4.410229987590769,874.895160572039,890.0953109075592,1137.3255425604602,12.774062707080699,7.375108542578201,1123.8540284915557,1149.263742248408,1764.2443775803624,3.052720895538078,1.7624892307997047,1762.214539074084,1767.7550775920774,-2.6910956979786627,6.782119594125431,3.9156585733445533,-6.653034841455778,5.140038389101147,0.6774664668196005,0.017798192913083023,0.010275791469457373,0.6589988150982213,0.6945095852791558,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.1,train,3,29692.0,0.0,0.0,29692.0,29692.0,111.19414841862084,0.954410539749602,0.5510291820418488,110.3745551867888,112.24198866873162,200.411226838968,16.667123074666943,9.622767993775582,188.49667564898573,219.45764274347007,66.39107335587788,0.35237848982749864,0.20344581595854017,66.03601103700078,66.74070524854648,249.99650779487365,5.898690175825944,3.4056103608793102,243.2430279177128,254.13968621890027,384.2786091262255,3.7681371768872545,2.175535013419293,380.4687916094277,388.0036348177815,726.3250035629189,9.163220710265067,5.290387943715491,716.0553785895567,733.665652844311,1.376820720522183,2.841360839972099,1.6404604458227525,-1.2116517211674331,4.416963364084715,0.9589716056697353,0.006941339924317712,0.0040075844738415274,0.9510284375265392,0.9638714999435896,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.1,train,9,29692.0,0.0,0.0,29692.0,29692.0,111.19414456660488,0.8265418378068015,0.27551394593560047,110.37454810588805,112.24197997773366,200.41122530391726,14.43415152982918,4.811383843276393,188.49667615189543,219.45764090316325,66.3907863049738,0.30504463323573705,0.10168154441191235,66.0357793185761,66.74018269329784,249.99641831453496,5.108510448573919,1.7028368161913063,243.24280643622848,254.13963381705284,384.27859863771147,3.2633322573309913,1.0877774191103304,380.46861286518595,388.0035153883655,726.3249120343936,7.93589037501171,2.64529679167057,716.0549424789282,733.666009998169,1.3767435563530939,2.46056841479245,0.8201894715974833,-1.2115000034092605,4.416796517107054,0.9589716063073891,0.006011376488704306,0.0020037921629014353,0.9510284383478613,0.9638714997508077,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,0.1,train,3,29692.0,0.0,0.0,29692.0,29692.0,85.60480477961251,1.425322062110173,0.8229100762412209,84.69165865670735,87.24719658750378,157.07402082561308,1.3418468061408764,0.7747156147366746,155.52688546034577,157.920608863661,45.92598819631374,0.9310985808976319,0.5375700163233263,45.17289376912593,46.96705113970911,198.18608768306254,6.935020237924675,4.003935801201314,192.94472754756134,206.04991696172723,297.81711328163334,1.1317838592952667,0.6534357158285958,296.9623620303298,299.10063429678246,621.2148158273598,23.020302002917564,13.290777558210937,594.6339431701989,634.6702094030613,-0.5274415041982806,5.0735116294934794,2.929193305024757,-4.685381260611114,5.125625881231011,0.9749116331243529,0.0004275843774685369,0.0002468659554327383,0.9746416985532921,0.9754046226094253,39.284273306528725,4.005596442979375,2.3126321846191495,35.91848373413086,43.71460294723511,190.0,6.557438524302,3.7859388972001824,184.0,197.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,0.1,train,3,29692.0,0.0,0.0,29692.0,29692.0,58.614252065124674,1.5948747460493422,0.9208013639553239,57.00550321430585,60.194880834694416,148.27193106109584,25.027964074018488,14.449901795402857,129.5584353462379,176.7009832965452,27.634734254491374,0.444842712588829,0.2568300598602038,27.155419395041847,28.034322882162467,127.74039542957968,3.995489342682352,2.306796847541937,123.13306105516239,130.25211924182793,212.40752453725486,1.0248707021170105,0.5917093757518168,211.60996589965708,213.5634597982167,502.01415679062706,7.6317919856599135,4.40621715731998,493.4956770063771,508.22810268017884,4.141315213787309,3.8319608753350876,2.212383642898827,0.11228460986442969,7.7398470701409305,0.9772211114509286,0.007863975947217418,0.004540268630026718,0.9682517001632182,0.9829323420893654,32.1235888004303,0.3081431264065077,0.17790651697973012,31.76888370513916,32.32523965835571,199.33333333333334,1.1547005383792515,0.6666666666666666,198.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,0.1,train,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,0.1,train,3,29692.0,0.0,0.0,29692.0,29692.0,258.4520833498794,5.9729500961804645,3.4484843458859924,253.32739689915417,265.0118412945046,396.64209651339837,13.127374116003132,7.579092979627334,385.0131098742777,410.8769789861911,161.93750227605145,1.6428292290897903,0.9484878976475759,160.46492511376854,163.7094188076625,606.7767682294501,14.70177654258932,8.48807464442967,591.3496139215099,620.6258499248154,837.3356816110421,35.49157986492046,20.49107318897693,810.9810361209231,877.6925322608618,1425.0208321829425,58.26818618360623,33.64115297829629,1374.361271346414,1488.6962537226557,-16.156288739245763,3.4579915096615914,1.9964723289585602,-19.538794350285325,-12.627456785945931,0.8399125912464482,0.010639342605797355,0.0061426273174577575,0.8283411659165859,0.8492721251100546,41.32495633761088,2.9796362384989807,1.7202937843845505,39.198763608932495,44.73063898086548,192.66666666666666,4.163331998932265,2.4037008503093262,188.0,196.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,0.1,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,111.34679698199449,1.093075281389526,0.6310873079547688,110.23313126509032,112.41804705830484,200.3415350447257,16.412132934967378,9.475549367979339,188.5765128307179,219.09052572863675,66.58289976514043,0.3889160737364248,0.22454079986389722,66.32953820906023,67.03069057702565,250.43652873367873,7.219884019723244,4.168401982305093,242.1067945455334,254.89866931191625,385.04665654884747,5.202493084579011,3.0036607828388586,379.8159741343265,390.2204944639245,724.9342625570338,11.546310347965267,6.666265387544709,711.6396441555212,732.4517003805537,1.3959244761512017,2.835864223834111,1.6372869730158532,-1.15671648065894,4.448517457646325,0.9590057223358815,0.006830146126601842,0.003943386704798053,0.951192143435513,0.9638408892343704,,,,,,,,,,,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.1,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,382.6979544738038,2.354063766253871,1.3591193491362168,380.4164590659072,385.1184288061378,563.0619827134364,15.52028892678331,8.960642989779112,548.1223659586573,579.104145305747,254.8574658444924,5.667089450418411,3.271895619720758,249.89647146735967,261.033542004152,882.9384223350877,7.638742411571071,4.410229987590769,874.895160572039,890.0953109075592,1137.3255425604602,12.774062707080699,7.375108542578201,1123.8540284915557,1149.263742248408,1764.2443775803624,3.052720895538078,1.7624892307997047,1762.214539074084,1767.7550775920774,-2.6910956979786627,6.782119594125431,3.9156585733445533,-6.653034841455778,5.140038389101147,0.6774664668196005,0.017798192913083023,0.010275791469457373,0.6589988150982213,0.6945095852791558,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.1,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,111.19414841862084,0.954410539749602,0.5510291820418488,110.3745551867888,112.24198866873162,200.411226838968,16.667123074666943,9.622767993775582,188.49667564898573,219.45764274347007,66.39107335587788,0.35237848982749864,0.20344581595854017,66.03601103700078,66.74070524854648,249.99650779487365,5.898690175825944,3.4056103608793102,243.2430279177128,254.13968621890027,384.2786091262255,3.7681371768872545,2.175535013419293,380.4687916094277,388.0036348177815,726.3250035629189,9.163220710265067,5.290387943715491,716.0553785895567,733.665652844311,1.376820720522183,2.841360839972099,1.6404604458227525,-1.2116517211674331,4.416963364084715,0.9589716056697353,0.006941339924317712,0.0040075844738415274,0.9510284375265392,0.9638714999435896,,,,,,,,,,,,,,,,,,,,
raw,Raw pretrained PBE/GGA predictor,0.1,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
affine_energy_composition,Linear energy+composition calibration,0.1,train_used,3,2969.0,0.0,0.0,2969.0,2969.0,107.74960463726056,3.1964567182606913,1.845475146740798,104.19587117162384,110.38993497274213,173.5676433451322,5.2654973747415434,3.040036326724298,167.58712928521064,177.50687418280333,63.60349209669993,2.7911618021616427,1.6114780178298254,60.90923442589835,66.48238981425669,246.91326160619042,3.9224156251183597,2.2646077170356795,242.6803160628015,250.42507424909925,385.0262414273611,10.777853756744967,6.222596767743127,373.3933054094839,394.6726221382765,701.5747623656798,20.888689474656864,12.060090491211644,677.4551220837889,713.7744484166177,-1.4665862925496345e-12,2.776346058508943e-12,1.6029241442436947e-12,-4.646857353456348e-12,4.735555535147519e-13,0.9696951241249329,0.0014407674623103028,0.0008318274822045074,0.9687170887846625,0.9713496442769782,,,,,,,,,,,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.1,train_used,3,2969.0,0.0,0.0,2969.0,2969.0,371.05638985437764,7.74435158105457,4.47120347002096,362.4200509555281,377.383344814788,530.6424198826908,10.745464699901056,6.203896937055497,519.7834433607824,541.2706563861839,246.9115997197795,6.260204268887389,3.6143306198241785,239.81676430036455,251.65803380416963,866.6075175238602,14.296711989477709,8.254210515651506,854.1097976013818,882.1972137037974,1106.0398449439278,31.808442486864834,18.364612832294142,1071.1905423486792,1133.5104703062602,1712.4760576322503,98.89294085785421,57.09586602523587,1602.8035396751538,1794.8580577558073,5.643976485351653e-14,1.0073157076892062e-12,5.815739949933016e-13,-5.692837765878539e-13,1.2184407893023277e-12,0.7167509486694569,0.009824230659370738,0.005672022215768671,0.7056688152853576,0.7243908835782593,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.1,train_used,3,2969.0,0.0,0.0,2969.0,2969.0,107.61476665177985,3.3218539765305275,1.917873287558529,103.99696861571708,110.52746224032909,173.59116390160727,5.280672183592288,3.0487975066991764,167.59791179227147,177.56051580461164,63.37739589127301,2.970854099096835,1.7152234138366609,60.689809870811295,66.56743783246755,246.44991888535057,3.012724769055787,1.7393974564086119,243.01894415286267,248.66322130043744,383.59695800872623,10.093322982555062,5.8273827409960015,372.25137992393576,391.5791976939401,702.3156491359615,20.919987156912676,12.078160216487047,678.1618740185739,714.6962196368717,-2.4983071884098955e-12,3.714090852224002e-12,2.1443313533262544e-12,-6.614371488305699e-12,6.027886546634396e-13,0.9696868699985356,0.001445598930285154,0.0008346169315403688,0.9686981788731284,0.9713459574473012,,,,,,,,,,,,,,,,,,,,
raw,Raw pretrained PBE/GGA predictor,0.1,train_used,3,2969.0,0.0,0.0,2969.0,2969.0,4492.789891013638,33.908077988292526,19.576837954243516,4467.070103700162,4531.2159177035965,4863.194869203436,37.40308231872603,21.594679645238205,4830.856267696451,4904.156340220355,4375.235467972124,39.79935938705429,22.978170855690454,4344.592581424564,4420.217476575056,6912.010456135299,61.8101230511577,35.686091182229795,6851.539038978597,6975.077507846308,7943.600963182016,105.45173878497295,60.882589774018236,7822.359866341306,8013.994767990099,9801.43670280124,177.88609618074452,102.70258551504452,9646.54623200972,9995.715879147012,-4492.789891013638,33.908077988292526,19.576837954243516,-4531.2159177035965,-4467.070103700162,-22.793500049546726,0.689819693323004,0.39826758563234144,-23.534505465404905,-22.169947070825685,,,,,,,,,,,,,,,,,,,,
affine_energy_composition,Linear energy+composition calibration,0.1,val,3,3712.0,0.0,0.0,3712.0,3712.0,108.49577798695536,0.8892303322895654,0.5133973717189609,107.6213412041729,109.39909810388684,193.8547371640436,16.824663754505004,9.713724147688405,177.8240118578661,211.37437228116477,65.29737227505998,1.0412778516440375,0.6011820479478803,64.12216467921122,66.10503264370871,238.7932020274194,4.0391686954954436,2.332015133646604,234.1294938682936,241.172526155938,380.7475674617849,4.1068725019955705,2.3711039445546147,376.1828632942382,384.143027197465,697.1898285876053,20.406193998231906,11.781521598014917,673.6351265849337,709.5101010081909,2.5174552247204858,2.865742223547981,1.6545370441935037,-0.354424014444291,5.377020749717103,0.9613550954398279,0.006714590736215407,0.0038766707690521328,0.954283956649054,0.9676447483317848,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,0.1,val,3,3712.0,0.0,0.0,3712.0,3712.0,33.98121394450711,0.5200384780516573,0.30024435529208765,33.67342052552711,34.5816388469242,117.28290054740125,35.764882901241215,20.64886477056706,82.03140969896235,153.5399675474327,16.139979993075965,0.8506572907446965,0.4911272157995683,15.283204676855465,16.98438432084448,66.82829106286499,3.020160199394475,1.743690304116194,63.85306037516299,69.89146008597407,108.15444509301325,5.1017411839606055,2.945491645895456,104.33963018890306,113.94941650514076,309.97637816411856,37.54487041812758,21.676541042595577,273.4938270992612,348.50027915687775,0.46763682257337086,2.461895554764113,1.4213760612598039,-2.352072297368246,2.19031734335283,0.9850529452265079,0.008671880153818689,0.005006712341187393,0.9758783582531295,0.9931146769128391,24.866179943084717,1.7579891012646158,1.0149754808475542,22.99923038482666,26.489872217178345,198.0,1.0,0.5773502691896258,197.0,199.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.1,val,3,3712.0,0.0,0.0,3712.0,3712.0,371.6895917636504,3.855510044901748,2.2259797622873303,369.3085650933229,376.1378637919543,537.7967703946368,25.050152109542303,14.462712063685322,522.2553468281485,566.694674037105,252.08166282806,10.449829449981575,6.0332118459325415,242.11551265225935,262.9559027870825,856.4415612509832,13.989477989855716,8.076828883265543,840.2887561092582,864.661696103388,1096.6217924492594,14.180535119754744,8.187135768643344,1080.9456589872584,1108.5564072446366,1661.701690908674,11.265364142302797,6.504061020077677,1649.4848019206495,1671.67913357397,8.20894169721892,8.487432194408312,4.900221262170335,2.699616035054058,17.983006448396644,0.7036342104159615,0.027936669006712978,0.016129243371287214,0.6714040274587137,0.7209193254402397,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.1,val,3,3712.0,0.0,0.0,3712.0,3712.0,108.41866846861075,0.8198822042725232,0.47335921134052505,107.7029553743398,109.31320266937044,193.93366182958525,17.073172534197514,9.85720075853986,177.82291049049766,211.82905725774955,65.30801203964667,0.7533988545764798,0.4349750314968864,64.46185207084079,65.90607720762232,238.81907740878066,4.38175541310545,2.5298076672795315,233.77926838610145,241.7263115748975,381.8352510655246,4.101171073673609,2.367812223378165,377.162745849308,384.8388682133403,701.0361317643474,22.241401594649282,12.841079197825335,675.8687623433337,718.0506834570753,2.459747278443821,2.942407761267434,1.6987999130333973,-0.5144065919950919,5.369346621142949,0.9613180327857661,0.006824082999602839,0.003939886156793048,0.9540870666044692,0.9676451491202684,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.1,val,9,3712.0,0.0,0.0,3712.0,3712.0,108.41866212041954,0.7100348190961724,0.23667827303205746,107.70294421414158,109.31318686162412,193.93365846765448,14.785800926448033,4.928600308816011,177.82290762675805,211.829053835016,65.30796230715922,0.6524385469537136,0.21747951565123788,64.46187209788859,65.9061262145173,238.81920900215775,3.7946068060563194,1.2648689353521065,233.77950091202078,241.7260098886414,381.8351469596021,3.5518707004114645,1.1839569001371548,377.162428163647,384.83883055692695,701.0362081439996,19.261123419835805,6.420374473278602,675.8694563384919,718.0502107739233,2.4596740954424625,2.5480596744846826,0.8493532248282275,-0.5142497924009101,5.369184224241988,0.9613180341256969,0.0059098290584804515,0.0019699430194934837,0.9540870680881912,0.9676451501623824,,,,,,,,,,,,,,,,,,,,
